delivery_id,order_id,driver_id,estimated_minutes,actual_minutes
3657,3657,247,14,16
3658,3658,91,24,41
3659,3659,119,11,41
3660,3660,129,34,15
3661,3661,166,48,64
3662,3662,2,11,23
3663,3663,215,24,40
3664,3664,95,34,70
3665,3665,165,56,53
3666,3666,39,37,47
3667,3667,115,20,69
3668,3668,87,10,30
3669,3669,6,13,48
3670,3670,99,59,42
3671,3671,145,40,59
3672,3672,155,51,24
3673,3673,221,34,64
3674,3674,161,21,67
3675,3675,72,43,60
3676,3676,11,55,30
3677,3677,6,29,40
3678,3678,241,22,51
3679,3679,59,36,26
3680,3680,116,12,51
3681,3681,126,50,73
3682,3682,75,48,80
3683,3683,37,34,33
3684,3684,5,41,24
3685,3685,215,60,34
3686,3686,137,44,40
3687,3687,154,22,72
3688,3688,222,50,52
3689,3689,208,48,70
3690,3690,141,51,27
3691,3691,99,30,76
3692,3692,160,46,47
3693,3693,163,34,28
3694,3694,2,46,66
3695,3695,172,33,39
3696,3696,212,36,12
3697,3697,65,60,74
3698,3698,67,11,51
3699,3699,80,15,16
3700,3700,147,31,25
3701,3701,146,37,41
3702,3702,111,57,38
3703,3703,65,41,58
3704,3704,118,42,11
3705,3705,21,47,62
3706,3706,237,11,77
3707,3707,44,24,40
3708,3708,58,28,17
3709,3709,242,10,12
3710,3710,97,13,25
3711,3711,88,24,78
3712,3712,49,18,62
3713,3713,73,39,38
3714,3714,215,33,79
3715,3715,51,31,17
3716,3716,16,19,69
3717,3717,170,44,50
3718,3718,230,46,46
3719,3719,142,58,79
3720,3720,115,25,37
3721,3721,122,56,35
3722,3722,248,13,34
3723,3723,32,25,10
3724,3724,117,25,31
3725,3725,189,54,78
3726,3726,193,28,54
3727,3727,120,11,52
3728,3728,125,17,29
3729,3729,18,11,80
3730,3730,211,18,69
3731,3731,206,36,35
3732,3732,153,25,73
3733,3733,141,20,38
3734,3734,204,47,55
3735,3735,87,30,14
3736,3736,45,16,37
3737,3737,188,57,20
3738,3738,195,23,53
3739,3739,145,39,24
3740,3740,120,16,58
3741,3741,204,59,19
3742,3742,172,24,78
3743,3743,84,14,74
3744,3744,230,47,62
3745,3745,50,27,39
3746,3746,246,57,52
3747,3747,91,56,76
3748,3748,57,51,22
3749,3749,81,31,14
3750,3750,94,60,26
3751,3751,47,31,58
3752,3752,126,43,29
3753,3753,110,29,68
3754,3754,192,50,62
3755,3755,81,47,63
3756,3756,250,16,78
3757,3757,85,58,78
3758,3758,245,45,18
3759,3759,165,16,35
3760,3760,18,45,43
3761,3761,182,44,31
3762,3762,161,50,32
3763,3763,173,49,43
3764,3764,143,36,39
3765,3765,148,47,37
3766,3766,116,20,36
3767,3767,11,19,17
3768,3768,172,34,78
3769,3769,201,52,60
3770,3770,235,27,65
3771,3771,214,11,26
3772,3772,239,40,21
3773,3773,122,41,67
3774,3774,224,58,45
3775,3775,127,18,59
3776,3776,54,32,21
3777,3777,114,23,66
3778,3778,100,24,26
3779,3779,72,28,55
3780,3780,73,32,11
3781,3781,69,29,16
3782,3782,83,42,62
3783,3783,232,54,57
3784,3784,138,22,69
3785,3785,150,46,21
3786,3786,95,34,28
3787,3787,59,20,49
3788,3788,116,18,66
3789,3789,30,28,16
3790,3790,111,37,16
3791,3791,35,36,10
3792,3792,178,29,21
3793,3793,135,12,46
3794,3794,242,17,64
3795,3795,12,31,24
3796,3796,119,28,43
3797,3797,221,19,40
3798,3798,221,36,14
3799,3799,47,22,37
3800,3800,221,43,11
3801,3801,193,46,64
3802,3802,196,36,11
3803,3803,143,42,10
3804,3804,152,58,29
3805,3805,133,29,65
3806,3806,127,53,23
3807,3807,33,52,14
3808,3808,177,12,62
3809,3809,72,46,64
3810,3810,190,13,30
3811,3811,2,21,36
3812,3812,92,51,72
3813,3813,214,23,79
3814,3814,103,27,31
3815,3815,179,33,26
3816,3816,94,41,27
3817,3817,54,17,57
3818,3818,165,45,20
3819,3819,200,33,54
3820,3820,230,51,32
3821,3821,9,11,62
3822,3822,76,46,51
3823,3823,44,35,25
3824,3824,241,21,23
3825,3825,73,15,75
3826,3826,52,21,53
3827,3827,162,53,28
3828,3828,99,59,49
3829,3829,96,38,22
3830,3830,196,22,57
3831,3831,117,39,60
3832,3832,141,24,73
3833,3833,103,55,65
3834,3834,30,34,29
3835,3835,26,18,77
3836,3836,72,59,38
3837,3837,178,27,45
3838,3838,45,30,45
3839,3839,211,43,46
3840,3840,125,39,73
3841,3841,74,43,29
3842,3842,88,12,53
3843,3843,47,51,53
3844,3844,74,53,58
3845,3845,85,59,38
3846,3846,219,18,16
3847,3847,234,35,39
3848,3848,48,42,45
3849,3849,166,28,21
3850,3850,33,10,28
3851,3851,211,26,29
3852,3852,90,39,47
3853,3853,77,25,77
3854,3854,41,31,16
3855,3855,28,33,12
3856,3856,117,15,32
3857,3857,222,17,14
3858,3858,108,51,61
3859,3859,217,59,48
3860,3860,206,34,64
3861,3861,18,41,64
3862,3862,108,53,23
3863,3863,168,60,79
3864,3864,58,50,42
3865,3865,243,16,33
3866,3866,17,51,48
3867,3867,216,49,49
3868,3868,129,13,58
3869,3869,29,24,12
3870,3870,104,45,51
3871,3871,207,55,71
3872,3872,204,24,69
3873,3873,218,16,29
3874,3874,89,23,44
3875,3875,20,58,78
3876,3876,91,44,18
3877,3877,135,44,55
3878,3878,149,35,64
3879,3879,74,60,29
3880,3880,200,36,63
3881,3881,91,30,58
3882,3882,177,21,19
3883,3883,93,46,57
3884,3884,178,32,73
3885,3885,62,47,67
3886,3886,188,57,78
3887,3887,36,11,77
3888,3888,167,24,17
3889,3889,86,47,37
3890,3890,25,11,68
3891,3891,131,52,46
3892,3892,186,56,48
3893,3893,211,29,31
3894,3894,204,13,16
3895,3895,193,40,30
3896,3896,65,59,79
3897,3897,175,28,13
3898,3898,239,23,28
3899,3899,209,11,41
3900,3900,225,30,33
3901,3901,213,20,63
3902,3902,167,17,44
3903,3903,5,58,62
3904,3904,52,20,76
3905,3905,239,17,37
3906,3906,138,57,13
3907,3907,77,49,24
3908,3908,76,59,16
3909,3909,138,37,13
3910,3910,223,50,68
3911,3911,231,43,18
3912,3912,11,47,59
3913,3913,132,36,32
3914,3914,194,48,75
3915,3915,234,50,53
3916,3916,63,32,27
3917,3917,201,16,10
3918,3918,157,59,49
3919,3919,212,23,77
3920,3920,197,35,13
3921,3921,2,46,75
3922,3922,40,16,74
3923,3923,14,44,78
3924,3924,211,25,29
3925,3925,26,37,67
3926,3926,122,60,78
3927,3927,67,26,72
3928,3928,182,37,65
3929,3929,131,27,17
3930,3930,187,46,61
3931,3931,197,36,69
3932,3932,243,25,57
3933,3933,198,14,16
3934,3934,142,39,76
3935,3935,143,36,21
3936,3936,161,30,54
3937,3937,93,55,65
3938,3938,207,13,78
3939,3939,1,18,15
3940,3940,94,27,35
3941,3941,205,27,12
3942,3942,21,26,59
3943,3943,89,16,27
3944,3944,149,42,42
3945,3945,186,20,17
3946,3946,183,43,55
3947,3947,28,59,33
3948,3948,98,53,51
3949,3949,188,14,79
3950,3950,140,58,78
3951,3951,230,60,34
3952,3952,83,49,46
3953,3953,57,46,24
3954,3954,82,21,12
3955,3955,198,10,30
3956,3956,141,34,60
3957,3957,199,51,74
3958,3958,165,33,78
3959,3959,160,30,60
3960,3960,70,31,19
3961,3961,93,47,21
3962,3962,19,28,67
3963,3963,65,58,58
3964,3964,88,24,52
3965,3965,245,42,32
3966,3966,86,48,75
3967,3967,195,50,18
3968,3968,123,13,67
3969,3969,37,56,73
3970,3970,249,59,12
3971,3971,41,40,28
3972,3972,76,52,48
3973,3973,71,23,60
3974,3974,104,39,24
3975,3975,118,36,24
3976,3976,244,45,74
3977,3977,192,26,22
3978,3978,48,21,56
3979,3979,241,12,72
3980,3980,168,32,13
3981,3981,99,31,22
3982,3982,199,55,40
3983,3983,199,26,64
3984,3984,128,35,13
3985,3985,89,40,35
3986,3986,98,21,25
3987,3987,197,26,47
3988,3988,146,20,16
3989,3989,20,38,14
3990,3990,38,13,54
3991,3991,85,43,24
3992,3992,235,51,27
3993,3993,216,30,34
3994,3994,139,16,37
3995,3995,133,16,33
3996,3996,118,33,32
3997,3997,51,10,73
3998,3998,57,31,35
3999,3999,241,44,30
4000,4000,22,14,26
4001,4001,219,30,73
4002,4002,205,57,50
4003,4003,131,18,36
4004,4004,146,30,29
4005,4005,209,28,39
4006,4006,59,37,34
4007,4007,61,53,14
4008,4008,143,13,59
4009,4009,62,57,41
4010,4010,16,23,73
4011,4011,139,52,71
4012,4012,19,13,66
4013,4013,126,55,34
4014,4014,99,20,52
4015,4015,4,28,20
4016,4016,19,34,52
4017,4017,93,33,61
4018,4018,213,19,69
4019,4019,180,51,47
4020,4020,142,17,37
4021,4021,18,52,60
4022,4022,223,47,70
4023,4023,47,42,57
4024,4024,199,42,55
4025,4025,25,48,40
4026,4026,105,33,71
4027,4027,193,34,54
4028,4028,95,38,19
4029,4029,2,44,53
4030,4030,29,29,67
4031,4031,139,39,60
4032,4032,198,20,32
4033,4033,210,49,54
4034,4034,47,23,36
4035,4035,128,17,14
4036,4036,89,29,74
4037,4037,68,12,67
4038,4038,231,38,43
4039,4039,76,10,58
4040,4040,205,60,15
4041,4041,207,32,19
4042,4042,27,16,27
4043,4043,227,40,77
4044,4044,44,20,22
4045,4045,126,37,53
4046,4046,20,48,75
4047,4047,134,60,49
4048,4048,110,43,36
4049,4049,35,56,51
4050,4050,150,13,45
4051,4051,205,48,12
4052,4052,104,26,61
4053,4053,39,50,72
4054,4054,119,27,36
4055,4055,98,12,28
4056,4056,130,31,37
4057,4057,125,58,42
4058,4058,26,60,51
4059,4059,231,47,30
4060,4060,196,60,55
4061,4061,215,37,39
4062,4062,183,55,49
4063,4063,217,42,58
4064,4064,23,54,62
4065,4065,102,59,24
4066,4066,9,35,59
4067,4067,248,23,52
4068,4068,127,40,41
4069,4069,8,25,73
4070,4070,9,34,68
4071,4071,142,17,10
4072,4072,55,14,33
4073,4073,16,22,26
4074,4074,179,20,65
4075,4075,164,55,51
4076,4076,59,50,45
4077,4077,247,22,48
4078,4078,201,22,45
4079,4079,225,25,16
4080,4080,175,52,29
4081,4081,190,59,14
4082,4082,48,16,36
4083,4083,62,10,14
4084,4084,57,19,21
4085,4085,66,22,53
4086,4086,211,40,80
4087,4087,76,31,56
4088,4088,1,37,78
4089,4089,246,47,61
4090,4090,54,30,60
4091,4091,99,52,19
4092,4092,102,19,48
4093,4093,117,59,59
4094,4094,107,48,76
4095,4095,202,44,27
4096,4096,135,36,73
4097,4097,92,33,40
4098,4098,57,49,70
4099,4099,122,33,36
4100,4100,100,46,39
4101,4101,115,49,26
4102,4102,112,42,71
4103,4103,183,25,34
4104,4104,170,24,77
4105,4105,182,31,71
4106,4106,242,13,65
4107,4107,129,53,14
4108,4108,6,58,66
4109,4109,9,38,72
4110,4110,31,59,24
4111,4111,90,19,61
4112,4112,196,52,80
4113,4113,229,41,10
4114,4114,93,13,64
4115,4115,161,33,42
4116,4116,46,45,65
4117,4117,44,20,56
4118,4118,17,49,21
4119,4119,195,32,36
4120,4120,237,45,29
4121,4121,117,20,13
4122,4122,143,52,17
4123,4123,217,27,61
4124,4124,173,36,51
4125,4125,62,42,63
4126,4126,31,18,34
4127,4127,127,47,44
4128,4128,21,22,65
4129,4129,79,52,77
4130,4130,165,37,40
4131,4131,16,28,61
4132,4132,98,14,72
4133,4133,56,11,34
4134,4134,191,11,19
4135,4135,119,22,35
4136,4136,140,60,23
4137,4137,94,49,15
4138,4138,95,36,63
4139,4139,32,56,57
4140,4140,59,30,64
4141,4141,199,42,69
4142,4142,131,36,54
4143,4143,240,57,35
4144,4144,90,36,18
4145,4145,13,21,24
4146,4146,122,59,65
4147,4147,104,52,20
4148,4148,91,38,56
4149,4149,209,25,51
4150,4150,1,28,68
4151,4151,110,16,20
4152,4152,182,24,19
4153,4153,68,55,78
4154,4154,53,46,46
4155,4155,100,47,27
4156,4156,34,13,79
4157,4157,52,52,19
4158,4158,197,55,31
4159,4159,173,45,45
4160,4160,38,32,26
4161,4161,179,27,52
4162,4162,143,38,56
4163,4163,167,59,23
4164,4164,95,17,18
4165,4165,110,14,68
4166,4166,84,27,63
4167,4167,75,10,58
4168,4168,12,48,27
4169,4169,184,10,31
4170,4170,228,32,18
4171,4171,9,33,78
4172,4172,216,40,27
4173,4173,83,37,60
4174,4174,67,51,37
4175,4175,129,19,49
4176,4176,241,36,41
4177,4177,238,31,60
4178,4178,88,54,72
4179,4179,188,36,57
4180,4180,194,38,44
4181,4181,240,26,19
4182,4182,250,22,51
4183,4183,80,45,76
4184,4184,140,39,53
4185,4185,212,28,44
4186,4186,102,60,28
4187,4187,129,18,61
4188,4188,247,32,58
4189,4189,8,35,79
4190,4190,70,32,49
4191,4191,110,54,52
4192,4192,60,60,16
4193,4193,138,32,28
4194,4194,181,47,59
4195,4195,45,27,28
4196,4196,100,45,29
4197,4197,118,35,18
4198,4198,63,49,65
4199,4199,97,18,70
4200,4200,8,39,53
4201,4201,118,58,10
4202,4202,128,60,77
4203,4203,161,38,32
4204,4204,28,15,44
4205,4205,161,23,60
4206,4206,127,60,20
4207,4207,151,45,15
4208,4208,109,40,33
4209,4209,140,39,67
4210,4210,208,29,52
4211,4211,72,55,16
4212,4212,73,14,31
4213,4213,28,49,31
4214,4214,37,16,75
4215,4215,165,49,58
4216,4216,164,32,20
4217,4217,49,34,23
4218,4218,166,33,58
4219,4219,129,18,78
4220,4220,159,41,18
4221,4221,129,43,28
4222,4222,67,39,73
4223,4223,219,17,40
4224,4224,247,12,80
4225,4225,15,18,33
4226,4226,40,21,36
4227,4227,177,14,58
4228,4228,40,51,52
4229,4229,91,17,20
4230,4230,40,57,72
4231,4231,29,31,22
4232,4232,52,36,49
4233,4233,62,38,33
4234,4234,225,51,60
4235,4235,34,26,42
4236,4236,244,54,62
4237,4237,229,41,16
4238,4238,160,29,60
4239,4239,149,32,42
4240,4240,117,35,64
4241,4241,249,49,21
4242,4242,120,23,40
4243,4243,92,37,40
4244,4244,22,39,59
4245,4245,188,44,12
4246,4246,19,40,14
4247,4247,187,36,25
4248,4248,150,24,12
4249,4249,2,17,19
4250,4250,121,49,35
4251,4251,170,16,66
4252,4252,42,29,52
4253,4253,195,22,39
4254,4254,181,17,78
4255,4255,144,58,25
4256,4256,205,32,55
4257,4257,231,33,16
4258,4258,161,18,75
4259,4259,109,46,63
4260,4260,226,42,27
4261,4261,23,24,45
4262,4262,76,14,78
4263,4263,139,35,42
4264,4264,115,18,69
4265,4265,99,55,49
4266,4266,102,52,18
4267,4267,38,25,32
4268,4268,30,54,60
4269,4269,192,46,61
4270,4270,199,46,25
4271,4271,157,10,29
4272,4272,144,54,45
4273,4273,57,45,70
4274,4274,129,54,16
4275,4275,244,53,38
4276,4276,58,50,79
4277,4277,196,31,66
4278,4278,166,58,61
4279,4279,24,52,14
4280,4280,100,23,11
4281,4281,178,48,31
4282,4282,227,15,73
4283,4283,115,29,51
4284,4284,99,33,54
4285,4285,10,50,73
4286,4286,239,16,41
4287,4287,41,36,64
4288,4288,196,42,59
4289,4289,4,11,22
4290,4290,153,38,78
4291,4291,81,51,40
4292,4292,160,16,29
4293,4293,3,12,58
4294,4294,80,27,80
4295,4295,113,26,57
4296,4296,100,12,14
4297,4297,13,42,11
4298,4298,165,57,50
4299,4299,147,18,31
4300,4300,250,33,64
4301,4301,224,30,20
4302,4302,179,49,35
4303,4303,123,20,51
4304,4304,185,40,21
4305,4305,76,15,20
4306,4306,242,13,65
4307,4307,46,40,23
4308,4308,105,13,70
4309,4309,181,46,69
4310,4310,249,23,55
4311,4311,85,50,47
4312,4312,170,29,30
4313,4313,166,27,40
4314,4314,202,43,78
4315,4315,239,29,33
4316,4316,156,45,74
4317,4317,140,48,56
4318,4318,205,45,78
4319,4319,185,37,67
4320,4320,10,13,47
4321,4321,218,60,19
4322,4322,147,39,55
4323,4323,222,29,55
4324,4324,19,20,47
4325,4325,38,42,11
4326,4326,82,56,71
4327,4327,177,29,49
4328,4328,45,29,66
4329,4329,187,34,66
4330,4330,187,50,56
4331,4331,48,27,33
4332,4332,21,17,21
4333,4333,47,24,22
4334,4334,130,27,38
4335,4335,104,59,10
4336,4336,217,47,13
4337,4337,30,11,29
4338,4338,250,35,67
4339,4339,129,14,36
4340,4340,77,29,14
4341,4341,18,14,30
4342,4342,106,20,76
4343,4343,14,57,40
4344,4344,200,23,69
4345,4345,106,21,76
4346,4346,191,43,31
4347,4347,106,31,16
4348,4348,50,21,12
4349,4349,45,45,74
4350,4350,225,50,56
4351,4351,23,45,21
4352,4352,116,11,69
4353,4353,219,28,62
4354,4354,62,26,56
4355,4355,66,31,74
4356,4356,177,55,33
4357,4357,109,41,69
4358,4358,24,45,30
4359,4359,242,55,60
4360,4360,215,27,75
4361,4361,108,22,34
4362,4362,63,46,78
4363,4363,42,44,67
4364,4364,103,11,77
4365,4365,23,41,29
4366,4366,119,32,54
4367,4367,95,60,47
4368,4368,237,22,77
4369,4369,7,40,28
4370,4370,99,16,12
4371,4371,156,28,50
4372,4372,193,34,20
4373,4373,14,12,48
4374,4374,203,14,40
4375,4375,8,16,67
4376,4376,110,15,80
4377,4377,132,30,53
4378,4378,84,12,11
4379,4379,163,55,55
4380,4380,48,29,73
4381,4381,107,50,39
4382,4382,5,41,57
4383,4383,147,53,54
4384,4384,122,39,49
4385,4385,227,51,49
4386,4386,181,10,49
4387,4387,210,57,52
4388,4388,121,22,53
4389,4389,236,27,22
4390,4390,177,28,70
4391,4391,67,46,42
4392,4392,245,45,27
4393,4393,9,36,53
4394,4394,100,12,61
4395,4395,158,25,52
4396,4396,141,20,14
4397,4397,68,24,59
4398,4398,35,13,70
4399,4399,137,45,12
4400,4400,111,20,64
4401,4401,239,49,12
4402,4402,14,36,54
4403,4403,161,34,50
4404,4404,196,32,14
4405,4405,59,49,69
4406,4406,14,34,77
4407,4407,47,38,25
4408,4408,192,20,40
4409,4409,118,54,75
4410,4410,43,36,23
4411,4411,154,33,70
4412,4412,151,50,11
4413,4413,87,48,11
4414,4414,144,41,27
4415,4415,33,44,17
4416,4416,224,14,46
4417,4417,40,21,41
4418,4418,104,13,11
4419,4419,29,57,79
4420,4420,181,34,74
4421,4421,111,41,72
4422,4422,139,21,79
4423,4423,198,34,27
4424,4424,16,41,25
4425,4425,24,32,45
4426,4426,202,46,66
4427,4427,165,16,33
4428,4428,28,48,49
4429,4429,103,12,33
4430,4430,46,51,27
4431,4431,62,26,41
4432,4432,175,27,79
4433,4433,115,22,41
4434,4434,247,56,46
4435,4435,140,41,28
4436,4436,174,46,67
4437,4437,79,48,54
4438,4438,72,14,64
4439,4439,28,31,53
4440,4440,86,54,76
4441,4441,212,51,79
4442,4442,2,17,71
4443,4443,23,42,49
4444,4444,28,24,10
4445,4445,220,41,68
4446,4446,71,32,79
4447,4447,54,28,68
4448,4448,132,19,67
4449,4449,236,54,12
4450,4450,203,15,19
4451,4451,235,32,10
4452,4452,64,24,27
4453,4453,85,10,42
4454,4454,102,37,40
4455,4455,224,36,40
4456,4456,1,52,74
4457,4457,199,52,53
4458,4458,86,25,47
4459,4459,14,11,50
4460,4460,124,20,55
4461,4461,153,43,29
4462,4462,80,43,55
4463,4463,165,12,49
4464,4464,71,32,28
4465,4465,44,40,53
4466,4466,19,22,29
4467,4467,137,27,45
4468,4468,19,49,61
4469,4469,147,54,11
4470,4470,68,58,80
4471,4471,190,30,74
4472,4472,187,37,42
4473,4473,60,40,49
4474,4474,116,40,44
4475,4475,196,35,78
4476,4476,125,60,37
4477,4477,187,35,65
4478,4478,112,55,31
4479,4479,88,12,17
4480,4480,46,51,28
4481,4481,231,35,70
4482,4482,199,41,34
4483,4483,48,17,45
4484,4484,160,24,43
4485,4485,71,56,23
4486,4486,93,59,21
4487,4487,89,35,49
4488,4488,179,40,37
4489,4489,56,45,73
4490,4490,70,57,67
4491,4491,175,20,58
4492,4492,86,60,73
4493,4493,210,48,43
4494,4494,221,40,42
4495,4495,92,37,36
4496,4496,131,21,27
4497,4497,98,28,23
4498,4498,89,43,56
4499,4499,241,36,34
4500,4500,231,44,13
4501,4501,4,20,77
4502,4502,19,26,55
4503,4503,98,46,79
4504,4504,140,34,70
4505,4505,14,37,69
4506,4506,180,24,15
4507,4507,11,32,13
4508,4508,121,16,75
4509,4509,182,44,64
4510,4510,204,14,52
4511,4511,212,40,29
4512,4512,167,57,27
4513,4513,95,58,19
4514,4514,193,48,14
4515,4515,53,49,29
4516,4516,84,41,24
4517,4517,179,46,10
4518,4518,3,51,53
4519,4519,196,31,55
4520,4520,107,15,10
4521,4521,97,55,40
4522,4522,211,31,69
4523,4523,30,59,48
4524,4524,243,16,53
4525,4525,222,56,53
4526,4526,178,21,30
4527,4527,230,35,73
4528,4528,176,43,24
4529,4529,203,17,55
4530,4530,45,32,15
4531,4531,76,49,75
4532,4532,115,32,44
4533,4533,183,31,21
4534,4534,89,57,56
4535,4535,195,30,80
4536,4536,245,45,78
4537,4537,39,40,34
4538,4538,44,43,63
4539,4539,208,33,70
4540,4540,126,59,66
4541,4541,239,19,50
4542,4542,162,47,75
4543,4543,66,21,25
4544,4544,82,47,54
4545,4545,84,58,63
4546,4546,137,19,38
4547,4547,144,49,21
4548,4548,88,59,47
4549,4549,96,58,13
4550,4550,191,17,25
4551,4551,149,23,35
4552,4552,3,59,57
4553,4553,118,24,79
4554,4554,246,32,20
4555,4555,125,51,31
4556,4556,5,27,43
4557,4557,2,46,21
4558,4558,217,35,26
4559,4559,176,11,36
4560,4560,167,25,74
4561,4561,80,40,33
4562,4562,86,24,32
4563,4563,9,11,56
4564,4564,205,49,58
4565,4565,228,40,37
4566,4566,71,32,37
4567,4567,161,16,58
4568,4568,159,38,29
4569,4569,53,57,39
4570,4570,162,54,47
4571,4571,172,34,14
4572,4572,193,25,11
4573,4573,204,18,53
4574,4574,66,57,39
4575,4575,180,16,67
4576,4576,119,13,72
4577,4577,56,47,26
4578,4578,28,41,56
4579,4579,74,13,54
4580,4580,164,52,67
4581,4581,129,35,57
4582,4582,232,31,70
4583,4583,162,20,65
4584,4584,29,33,20
4585,4585,145,24,26
4586,4586,118,26,68
4587,4587,243,47,10
4588,4588,28,12,56
4589,4589,82,58,58
4590,4590,43,24,73
4591,4591,228,19,24
4592,4592,47,33,30
4593,4593,171,59,12
4594,4594,116,12,28
4595,4595,107,54,37
4596,4596,4,26,67
4597,4597,171,55,64
4598,4598,238,31,78
4599,4599,128,14,47
4600,4600,48,47,20
4601,4601,91,25,13
4602,4602,21,22,41
4603,4603,35,47,61
4604,4604,87,33,54
4605,4605,185,53,57
4606,4606,204,37,13
4607,4607,84,52,55
4608,4608,54,32,23
4609,4609,203,13,73
4610,4610,155,50,42
4611,4611,146,33,62
4612,4612,85,26,55
4613,4613,13,55,21
4614,4614,148,55,42
4615,4615,184,42,27
4616,4616,78,52,37
4617,4617,190,57,64
4618,4618,199,48,27
4619,4619,100,32,12
4620,4620,118,52,30
4621,4621,32,28,74
4622,4622,158,10,43
4623,4623,116,27,20
4624,4624,148,32,73
4625,4625,187,45,14
4626,4626,132,26,46
4627,4627,137,30,52
4628,4628,213,59,39
4629,4629,130,48,28
4630,4630,129,18,52
4631,4631,222,16,47
4632,4632,7,30,64
4633,4633,81,27,11
4634,4634,218,24,51
4635,4635,113,56,30
4636,4636,4,15,29
4637,4637,119,12,26
4638,4638,192,57,78
4639,4639,37,50,36
4640,4640,129,48,62
4641,4641,123,31,22
4642,4642,100,14,28
4643,4643,17,17,64
4644,4644,58,56,65
4645,4645,66,47,18
4646,4646,29,23,79
4647,4647,57,56,21
4648,4648,114,36,15
4649,4649,70,14,47
4650,4650,66,24,74
4651,4651,196,57,33
4652,4652,76,15,53
4653,4653,154,38,44
4654,4654,56,11,57
4655,4655,134,47,50
4656,4656,232,59,31
4657,4657,193,55,27
4658,4658,221,23,51
4659,4659,220,39,17
4660,4660,231,42,25
4661,4661,155,30,37
4662,4662,201,25,19
4663,4663,152,46,20
4664,4664,125,21,34
4665,4665,107,27,48
4666,4666,129,27,73
4667,4667,227,45,51
4668,4668,243,45,27
4669,4669,10,31,10
4670,4670,64,41,13
4671,4671,85,59,36
4672,4672,89,50,15
4673,4673,17,43,30
4674,4674,85,15,29
4675,4675,61,20,49
4676,4676,123,16,23
4677,4677,50,21,21
4678,4678,245,59,41
4679,4679,206,34,58
4680,4680,56,37,12
4681,4681,165,24,67
4682,4682,148,22,55
4683,4683,44,45,20
4684,4684,61,32,11
4685,4685,234,48,56
4686,4686,28,43,17
4687,4687,227,28,31
4688,4688,41,34,69
4689,4689,239,21,52
4690,4690,165,20,65
4691,4691,196,60,70
4692,4692,121,50,19
4693,4693,98,59,47
4694,4694,108,26,70
4695,4695,4,37,22
4696,4696,80,23,70
4697,4697,194,54,34
4698,4698,183,33,79
4699,4699,118,40,53
4700,4700,55,54,36
4701,4701,103,56,66
4702,4702,58,37,61
4703,4703,132,19,27
4704,4704,242,29,70
4705,4705,228,19,68
4706,4706,161,17,57
4707,4707,51,18,56
4708,4708,214,21,22
4709,4709,104,41,21
4710,4710,186,21,41
4711,4711,88,12,18
4712,4712,35,34,10
4713,4713,153,47,63
4714,4714,81,55,35
4715,4715,226,26,29
4716,4716,35,37,80
4717,4717,111,19,63
4718,4718,106,39,55
4719,4719,235,60,41
4720,4720,121,20,79
4721,4721,220,52,18
4722,4722,69,16,50
4723,4723,182,44,42
4724,4724,121,37,43
4725,4725,7,59,11
4726,4726,226,58,80
4727,4727,36,49,40
4728,4728,66,49,14
4729,4729,227,52,41
4730,4730,13,17,68
4731,4731,242,60,13
4732,4732,41,33,30
4733,4733,77,53,19
4734,4734,129,57,44
4735,4735,94,47,21
4736,4736,212,31,27
4737,4737,211,44,52
4738,4738,182,44,24
4739,4739,159,32,79
4740,4740,103,46,49
4741,4741,183,56,37
4742,4742,102,23,26
4743,4743,146,48,48
4744,4744,78,43,70
4745,4745,186,44,79
4746,4746,170,16,77
4747,4747,120,60,80
4748,4748,136,26,73
4749,4749,234,12,18
4750,4750,219,28,37
4751,4751,49,43,54
4752,4752,134,30,24
4753,4753,19,47,75
4754,4754,238,34,25
4755,4755,74,20,17
4756,4756,169,26,72
4757,4757,182,35,55
4758,4758,117,44,37
4759,4759,222,19,28
4760,4760,52,42,10
4761,4761,96,19,16
4762,4762,54,28,47
4763,4763,164,34,71
4764,4764,25,52,59
4765,4765,208,47,62
4766,4766,190,23,74
4767,4767,223,60,37
4768,4768,179,20,45
4769,4769,235,38,43
4770,4770,23,43,45
4771,4771,183,41,42
4772,4772,34,47,26
4773,4773,227,22,30
4774,4774,215,21,44
4775,4775,114,11,45
4776,4776,5,51,12
4777,4777,245,23,43
4778,4778,209,58,71
4779,4779,19,42,72
4780,4780,206,40,61
4781,4781,187,23,56
4782,4782,154,32,80
4783,4783,194,17,46
4784,4784,229,34,38
4785,4785,100,51,12
4786,4786,103,16,12
4787,4787,120,10,10
4788,4788,122,12,15
4789,4789,137,33,13
4790,4790,151,40,73
4791,4791,215,50,56
4792,4792,137,46,33
4793,4793,23,41,30
4794,4794,105,11,45
4795,4795,56,43,44
4796,4796,7,32,72
4797,4797,94,14,23
4798,4798,108,30,48
4799,4799,199,47,58
4800,4800,239,25,55
4801,4801,58,45,26
4802,4802,232,60,14
4803,4803,86,21,43
4804,4804,143,47,41
4805,4805,82,23,77
4806,4806,48,59,26
4807,4807,232,42,53
4808,4808,195,55,34
4809,4809,41,56,66
4810,4810,121,25,73
4811,4811,159,52,53
4812,4812,50,57,40
4813,4813,149,13,50
4814,4814,90,41,18
4815,4815,246,19,29
4816,4816,205,53,80
4817,4817,227,24,80
4818,4818,112,51,34
4819,4819,75,14,23
4820,4820,22,52,31
