menu_item_id,restaurant_id,name,price,category
8094,993,Item 8094,17.96,dessert
8095,762,Item 8095,23.77,side
8096,342,Item 8096,12.42,entree
8097,344,Item 8097,35.43,entree
8098,215,Item 8098,28.5,entree
8099,527,Item 8099,25.64,side
8100,952,Item 8100,23.11,entree
8101,594,Item 8101,36.41,side
8102,732,Item 8102,30.31,drink
8103,614,Item 8103,8.88,drink
8104,909,Item 8104,35.6,dessert
8105,615,Item 8105,33.74,drink
8106,498,Item 8106,37.47,entree
8107,812,Item 8107,12.53,entree
8108,393,Item 8108,31.43,dessert
8109,992,Item 8109,26.03,side
8110,336,Item 8110,28.83,dessert
8111,717,Item 8111,13.53,drink
8112,426,Item 8112,18.29,side
8113,929,Item 8113,28.12,entree
8114,662,Item 8114,21.55,drink
8115,143,Item 8115,15.33,entree
8116,715,Item 8116,37.09,entree
8117,981,Item 8117,22.34,dessert
8118,991,Item 8118,16.86,drink
8119,408,Item 8119,37.32,drink
8120,330,Item 8120,38.66,side
8121,5,Item 8121,5.12,dessert
8122,565,Item 8122,27.2,entree
8123,839,Item 8123,18.15,drink
8124,430,Item 8124,6.14,entree
8125,88,Item 8125,19.4,dessert
8126,165,Item 8126,39.61,drink
8127,635,Item 8127,7.87,side
8128,591,Item 8128,32.4,drink
8129,626,Item 8129,9.47,drink
8130,13,Item 8130,31.17,drink
8131,197,Item 8131,20.24,entree
8132,804,Item 8132,36.03,side
8133,610,Item 8133,5.36,drink
8134,787,Item 8134,15.04,side
8135,61,Item 8135,35.33,dessert
8136,869,Item 8136,25.37,dessert
8137,352,Item 8137,30.31,dessert
8138,939,Item 8138,38.71,dessert
8139,98,Item 8139,21.3,entree
8140,474,Item 8140,35.82,drink
8141,855,Item 8141,22.96,drink
8142,500,Item 8142,36.19,side
8143,843,Item 8143,12.26,dessert
8144,934,Item 8144,27.07,side
8145,819,Item 8145,31.99,drink
8146,500,Item 8146,16.29,drink
8147,811,Item 8147,19.0,side
8148,811,Item 8148,13.23,entree
8149,512,Item 8149,31.31,side
8150,543,Item 8150,15.28,drink
8151,980,Item 8151,10.39,drink
8152,64,Item 8152,20.86,dessert
8153,38,Item 8153,7.06,drink
8154,455,Item 8154,34.91,drink
8155,860,Item 8155,27.3,side
8156,408,Item 8156,34.56,drink
8157,294,Item 8157,34.39,side
8158,194,Item 8158,12.37,side
8159,652,Item 8159,16.29,dessert
8160,563,Item 8160,18.12,entree
8161,991,Item 8161,11.14,dessert
8162,350,Item 8162,37.03,dessert
8163,447,Item 8163,18.32,dessert
8164,288,Item 8164,18.46,entree
8165,569,Item 8165,33.28,side
8166,331,Item 8166,39.26,side
8167,583,Item 8167,27.39,side
8168,831,Item 8168,17.8,side
8169,37,Item 8169,31.25,drink
8170,817,Item 8170,19.57,dessert
8171,713,Item 8171,27.93,entree
8172,758,Item 8172,21.94,side
8173,391,Item 8173,27.32,side
8174,920,Item 8174,17.22,drink
8175,822,Item 8175,16.97,dessert
8176,58,Item 8176,23.32,side
8177,907,Item 8177,22.05,side
8178,555,Item 8178,18.63,dessert
8179,974,Item 8179,29.86,drink
8180,205,Item 8180,31.81,dessert
8181,746,Item 8181,22.16,dessert
8182,797,Item 8182,9.68,drink
8183,984,Item 8183,27.37,drink
8184,574,Item 8184,35.93,entree
8185,244,Item 8185,36.51,entree
8186,644,Item 8186,34.32,side
8187,996,Item 8187,24.42,entree
8188,302,Item 8188,20.7,side
8189,143,Item 8189,30.81,drink
8190,574,Item 8190,26.93,entree
8191,954,Item 8191,6.75,entree
8192,578,Item 8192,33.96,entree
8193,337,Item 8193,12.5,entree
8194,922,Item 8194,32.21,entree
8195,648,Item 8195,12.17,dessert
8196,668,Item 8196,30.67,entree
8197,321,Item 8197,8.16,drink
8198,43,Item 8198,17.56,side
8199,729,Item 8199,7.79,dessert
8200,317,Item 8200,6.54,drink
8201,537,Item 8201,34.2,entree
8202,215,Item 8202,24.77,side
8203,329,Item 8203,9.31,drink
8204,421,Item 8204,38.0,side
8205,20,Item 8205,24.3,drink
8206,976,Item 8206,35.15,side
8207,246,Item 8207,13.63,entree
8208,909,Item 8208,33.78,entree
8209,733,Item 8209,12.35,dessert
8210,282,Item 8210,17.88,drink
8211,26,Item 8211,34.95,entree
8212,782,Item 8212,28.7,dessert
8213,970,Item 8213,15.35,dessert
8214,18,Item 8214,30.61,dessert
8215,452,Item 8215,31.93,side
8216,288,Item 8216,33.08,dessert
8217,80,Item 8217,8.27,dessert
8218,148,Item 8218,7.22,drink
8219,672,Item 8219,7.79,side
8220,390,Item 8220,34.28,side
8221,730,Item 8221,38.36,entree
8222,810,Item 8222,38.22,entree
8223,395,Item 8223,11.66,dessert
8224,545,Item 8224,25.61,side
8225,484,Item 8225,19.43,side
8226,316,Item 8226,24.86,dessert
8227,157,Item 8227,35.84,entree
8228,692,Item 8228,13.01,side
8229,188,Item 8229,26.14,side
8230,57,Item 8230,8.79,entree
8231,302,Item 8231,31.21,side
8232,421,Item 8232,16.66,entree
8233,746,Item 8233,35.29,drink
8234,639,Item 8234,26.27,side
8235,444,Item 8235,21.32,side
8236,508,Item 8236,13.85,dessert
8237,253,Item 8237,35.89,drink
8238,358,Item 8238,13.8,drink
8239,838,Item 8239,14.53,entree
8240,693,Item 8240,22.75,side
8241,248,Item 8241,24.3,dessert
8242,529,Item 8242,35.13,entree
8243,582,Item 8243,24.24,entree
8244,174,Item 8244,10.33,dessert
8245,320,Item 8245,17.03,entree
8246,858,Item 8246,31.24,dessert
8247,988,Item 8247,10.02,side
8248,175,Item 8248,33.16,entree
8249,554,Item 8249,21.89,side
8250,887,Item 8250,33.12,dessert
8251,487,Item 8251,20.37,entree
8252,464,Item 8252,5.9,entree
8253,849,Item 8253,32.65,drink
8254,691,Item 8254,13.11,side
8255,485,Item 8255,16.82,dessert
8256,678,Item 8256,22.22,side
8257,240,Item 8257,28.77,entree
8258,810,Item 8258,28.43,drink
8259,748,Item 8259,29.94,dessert
8260,134,Item 8260,27.22,dessert
8261,199,Item 8261,29.35,dessert
8262,187,Item 8262,7.25,entree
8263,656,Item 8263,25.69,drink
8264,701,Item 8264,36.43,side
8265,316,Item 8265,23.16,entree
8266,511,Item 8266,7.79,entree
8267,439,Item 8267,16.63,entree
8268,906,Item 8268,20.88,side
8269,805,Item 8269,23.47,drink
8270,558,Item 8270,39.78,drink
8271,706,Item 8271,10.32,drink
8272,505,Item 8272,13.64,dessert
8273,280,Item 8273,20.09,side
8274,889,Item 8274,19.81,side
8275,956,Item 8275,37.16,dessert
8276,181,Item 8276,35.35,entree
8277,979,Item 8277,22.17,side
8278,981,Item 8278,29.83,drink
8279,701,Item 8279,31.62,entree
8280,905,Item 8280,18.1,entree
8281,333,Item 8281,9.07,dessert
8282,208,Item 8282,9.29,entree
8283,493,Item 8283,39.43,entree
8284,607,Item 8284,9.56,entree
8285,307,Item 8285,33.42,entree
8286,975,Item 8286,30.32,drink
8287,820,Item 8287,37.89,dessert
8288,944,Item 8288,35.58,dessert
8289,299,Item 8289,38.24,entree
8290,679,Item 8290,6.43,dessert
8291,89,Item 8291,37.44,dessert
8292,882,Item 8292,20.23,dessert
8293,911,Item 8293,10.61,entree
8294,938,Item 8294,24.32,dessert
8295,619,Item 8295,18.83,drink
8296,340,Item 8296,10.59,dessert
8297,128,Item 8297,11.36,dessert
8298,73,Item 8298,16.51,dessert
8299,235,Item 8299,8.27,drink
8300,20,Item 8300,18.13,entree
8301,614,Item 8301,11.28,drink
8302,663,Item 8302,17.41,drink
8303,254,Item 8303,19.81,drink
8304,640,Item 8304,27.87,entree
8305,550,Item 8305,29.45,entree
8306,51,Item 8306,6.82,drink
8307,157,Item 8307,35.64,side
8308,374,Item 8308,36.49,dessert
8309,3,Item 8309,18.56,drink
8310,949,Item 8310,22.19,side
8311,944,Item 8311,13.46,drink
8312,433,Item 8312,21.39,dessert
8313,824,Item 8313,8.78,dessert
8314,357,Item 8314,10.48,side
8315,490,Item 8315,37.59,drink
8316,366,Item 8316,15.0,side
8317,51,Item 8317,19.58,side
8318,656,Item 8318,35.75,drink
8319,477,Item 8319,25.84,drink
8320,646,Item 8320,22.47,drink
8321,59,Item 8321,20.69,side
8322,676,Item 8322,35.39,side
8323,257,Item 8323,34.61,dessert
8324,582,Item 8324,18.32,drink
8325,375,Item 8325,34.0,entree
8326,770,Item 8326,37.15,entree
8327,772,Item 8327,33.44,drink
8328,970,Item 8328,24.11,drink
8329,899,Item 8329,20.27,entree
8330,286,Item 8330,33.83,entree
8331,374,Item 8331,23.6,side
8332,446,Item 8332,26.47,entree
8333,522,Item 8333,15.75,dessert
8334,55,Item 8334,13.46,dessert
8335,239,Item 8335,24.67,entree
8336,49,Item 8336,38.85,drink
8337,81,Item 8337,15.95,dessert
8338,758,Item 8338,8.53,side
8339,93,Item 8339,12.67,drink
8340,319,Item 8340,34.57,entree
8341,303,Item 8341,33.02,drink
8342,292,Item 8342,7.33,drink
8343,877,Item 8343,27.26,entree
8344,839,Item 8344,16.69,drink
8345,387,Item 8345,6.05,drink
8346,483,Item 8346,22.37,drink
8347,415,Item 8347,5.05,drink
8348,680,Item 8348,9.34,entree
8349,700,Item 8349,15.68,drink
8350,780,Item 8350,30.23,dessert
8351,910,Item 8351,27.27,entree
8352,555,Item 8352,39.91,dessert
8353,416,Item 8353,36.82,side
8354,501,Item 8354,9.61,side
8355,300,Item 8355,22.79,side
8356,669,Item 8356,16.17,entree
8357,204,Item 8357,33.18,dessert
8358,735,Item 8358,15.29,entree
8359,64,Item 8359,18.75,drink
8360,468,Item 8360,31.48,entree
8361,231,Item 8361,27.91,entree
8362,958,Item 8362,13.94,drink
8363,999,Item 8363,23.48,dessert
8364,491,Item 8364,30.1,side
8365,893,Item 8365,31.17,side
8366,897,Item 8366,15.41,side
8367,924,Item 8367,9.71,drink
8368,397,Item 8368,7.64,entree
8369,917,Item 8369,38.06,dessert
8370,190,Item 8370,39.4,side
8371,952,Item 8371,24.55,drink
8372,823,Item 8372,23.55,side
8373,447,Item 8373,19.15,side
8374,613,Item 8374,9.67,drink
8375,210,Item 8375,14.7,drink
8376,166,Item 8376,39.51,entree
8377,578,Item 8377,38.12,entree
8378,685,Item 8378,8.7,drink
8379,434,Item 8379,20.54,entree
8380,836,Item 8380,26.08,drink
8381,573,Item 8381,37.1,dessert
8382,190,Item 8382,28.72,entree
8383,503,Item 8383,22.13,drink
8384,647,Item 8384,22.21,dessert
8385,287,Item 8385,20.7,side
8386,904,Item 8386,5.8,side
8387,678,Item 8387,26.1,side
8388,770,Item 8388,17.72,drink
8389,753,Item 8389,5.09,entree
8390,981,Item 8390,10.02,side
8391,814,Item 8391,14.52,side
8392,622,Item 8392,18.41,entree
8393,958,Item 8393,16.22,drink
8394,231,Item 8394,39.02,side
8395,573,Item 8395,31.72,side
8396,443,Item 8396,39.37,side
8397,636,Item 8397,29.66,drink
8398,484,Item 8398,6.33,side
8399,744,Item 8399,5.99,drink
8400,95,Item 8400,21.26,entree
8401,438,Item 8401,8.08,entree
8402,481,Item 8402,37.79,entree
8403,609,Item 8403,25.86,side
8404,794,Item 8404,5.9,side
8405,95,Item 8405,21.27,entree
8406,445,Item 8406,8.36,side
8407,263,Item 8407,35.37,drink
8408,519,Item 8408,5.34,drink
8409,875,Item 8409,23.46,entree
8410,323,Item 8410,27.71,drink
8411,981,Item 8411,29.58,entree
8412,376,Item 8412,39.2,side
8413,833,Item 8413,5.05,drink
8414,655,Item 8414,17.25,side
8415,980,Item 8415,21.13,side
8416,105,Item 8416,23.9,dessert
8417,924,Item 8417,36.06,side
8418,213,Item 8418,16.33,side
8419,563,Item 8419,15.17,entree
8420,636,Item 8420,35.59,dessert
8421,336,Item 8421,34.48,side
8422,880,Item 8422,6.33,dessert
8423,588,Item 8423,28.68,entree
8424,424,Item 8424,29.78,dessert
8425,910,Item 8425,32.4,side
8426,480,Item 8426,8.93,side
8427,902,Item 8427,14.62,entree
8428,874,Item 8428,7.84,dessert
8429,396,Item 8429,11.02,side
8430,483,Item 8430,9.66,entree
8431,408,Item 8431,33.46,dessert
8432,182,Item 8432,11.78,drink
8433,534,Item 8433,26.97,side
8434,147,Item 8434,23.59,entree
8435,498,Item 8435,34.97,drink
8436,913,Item 8436,26.1,dessert
8437,531,Item 8437,39.7,drink
8438,440,Item 8438,35.22,entree
8439,11,Item 8439,15.36,entree
8440,679,Item 8440,8.33,side
8441,847,Item 8441,37.81,side
8442,460,Item 8442,35.35,side
8443,713,Item 8443,18.54,drink
8444,438,Item 8444,17.11,entree
8445,920,Item 8445,25.88,entree
8446,373,Item 8446,37.8,side
8447,361,Item 8447,33.05,side
8448,412,Item 8448,29.63,side
8449,223,Item 8449,26.53,drink
8450,716,Item 8450,39.96,drink
8451,253,Item 8451,18.83,side
8452,129,Item 8452,37.97,side
8453,844,Item 8453,15.57,drink
8454,212,Item 8454,9.58,entree
8455,953,Item 8455,13.96,side
8456,290,Item 8456,36.51,side
8457,402,Item 8457,31.66,entree
8458,503,Item 8458,16.83,entree
8459,154,Item 8459,6.07,dessert
8460,469,Item 8460,8.21,drink
8461,781,Item 8461,29.31,entree
8462,573,Item 8462,19.06,dessert
8463,63,Item 8463,6.67,entree
8464,106,Item 8464,35.4,dessert
8465,271,Item 8465,24.34,drink
8466,446,Item 8466,26.88,drink
8467,473,Item 8467,35.07,side
8468,676,Item 8468,31.89,side
8469,795,Item 8469,29.12,entree
8470,202,Item 8470,22.67,entree
8471,21,Item 8471,17.35,side
8472,271,Item 8472,34.37,entree
8473,842,Item 8473,34.76,dessert
8474,372,Item 8474,28.13,entree
8475,306,Item 8475,9.79,dessert
8476,707,Item 8476,6.15,entree
8477,680,Item 8477,25.37,entree
8478,914,Item 8478,37.89,entree
8479,350,Item 8479,6.89,drink
8480,833,Item 8480,14.35,drink
8481,710,Item 8481,19.91,entree
8482,248,Item 8482,19.34,side
8483,142,Item 8483,11.41,side
8484,399,Item 8484,33.06,side
8485,946,Item 8485,38.42,entree
8486,408,Item 8486,33.12,dessert
8487,479,Item 8487,25.75,entree
8488,415,Item 8488,5.01,side
8489,711,Item 8489,18.43,entree
8490,86,Item 8490,20.62,dessert
8491,57,Item 8491,31.33,dessert
8492,551,Item 8492,37.76,entree
8493,606,Item 8493,17.5,dessert
8494,4,Item 8494,33.3,entree
8495,959,Item 8495,27.98,side
8496,666,Item 8496,32.95,entree
8497,760,Item 8497,22.73,side
8498,623,Item 8498,12.33,dessert
8499,405,Item 8499,39.53,dessert
8500,196,Item 8500,18.66,drink
8501,576,Item 8501,26.31,side
8502,373,Item 8502,21.88,entree
8503,419,Item 8503,22.77,drink
8504,331,Item 8504,35.53,side
8505,369,Item 8505,9.29,entree
8506,686,Item 8506,32.49,drink
8507,720,Item 8507,37.55,entree
8508,49,Item 8508,12.39,drink
8509,296,Item 8509,27.89,entree
8510,411,Item 8510,28.23,drink
8511,558,Item 8511,23.38,dessert
8512,703,Item 8512,16.66,drink
8513,301,Item 8513,36.02,side
8514,299,Item 8514,24.96,entree
8515,209,Item 8515,11.04,drink
8516,563,Item 8516,10.95,entree
8517,278,Item 8517,8.74,entree
8518,263,Item 8518,31.39,drink
8519,676,Item 8519,23.22,drink
8520,701,Item 8520,13.21,entree
8521,277,Item 8521,20.3,dessert
8522,243,Item 8522,6.86,side
8523,525,Item 8523,23.64,entree
8524,4,Item 8524,10.44,entree
8525,480,Item 8525,38.94,drink
8526,782,Item 8526,7.64,dessert
8527,186,Item 8527,27.29,side
8528,314,Item 8528,21.98,side
8529,270,Item 8529,8.66,drink
8530,994,Item 8530,24.5,side
8531,492,Item 8531,34.91,side
8532,488,Item 8532,8.11,entree
8533,722,Item 8533,5.97,side
8534,980,Item 8534,38.19,side
8535,864,Item 8535,6.98,entree
8536,90,Item 8536,13.03,side
8537,877,Item 8537,10.24,drink
8538,281,Item 8538,28.59,drink
8539,891,Item 8539,14.98,side
8540,238,Item 8540,35.49,entree
8541,706,Item 8541,15.84,drink
8542,46,Item 8542,20.65,entree
8543,264,Item 8543,37.02,drink
8544,207,Item 8544,10.9,dessert
8545,672,Item 8545,7.87,side
8546,752,Item 8546,14.92,side
8547,367,Item 8547,21.43,entree
8548,335,Item 8548,28.46,entree
8549,74,Item 8549,29.87,dessert
8550,550,Item 8550,7.06,dessert
8551,357,Item 8551,37.57,dessert
8552,897,Item 8552,26.7,dessert
8553,679,Item 8553,18.91,dessert
8554,808,Item 8554,28.77,side
8555,560,Item 8555,9.55,drink
8556,967,Item 8556,13.13,dessert
8557,675,Item 8557,14.99,side
8558,415,Item 8558,14.35,side
8559,761,Item 8559,20.56,entree
8560,337,Item 8560,29.87,dessert
8561,540,Item 8561,16.66,side
8562,144,Item 8562,10.63,drink
8563,978,Item 8563,36.43,side
8564,948,Item 8564,19.24,dessert
8565,101,Item 8565,23.54,dessert
8566,668,Item 8566,16.16,drink
8567,558,Item 8567,17.7,side
8568,487,Item 8568,32.69,drink
8569,775,Item 8569,34.93,entree
8570,377,Item 8570,7.32,drink
8571,183,Item 8571,11.02,dessert
8572,127,Item 8572,35.53,dessert
8573,213,Item 8573,10.34,entree
8574,244,Item 8574,27.45,side
8575,123,Item 8575,38.14,dessert
8576,719,Item 8576,16.31,drink
8577,567,Item 8577,18.22,dessert
8578,82,Item 8578,17.43,dessert
8579,274,Item 8579,22.32,entree
8580,963,Item 8580,30.65,side
8581,101,Item 8581,16.0,dessert
8582,686,Item 8582,35.71,side
8583,285,Item 8583,12.11,drink
8584,468,Item 8584,35.7,side
8585,334,Item 8585,18.05,drink
8586,107,Item 8586,14.9,side
8587,882,Item 8587,33.98,side
8588,495,Item 8588,25.15,side
8589,908,Item 8589,9.6,entree
8590,315,Item 8590,28.89,entree
8591,409,Item 8591,9.05,dessert
8592,308,Item 8592,15.51,side
8593,794,Item 8593,9.46,side
8594,817,Item 8594,13.37,side
8595,170,Item 8595,29.07,side
8596,590,Item 8596,27.17,side
8597,660,Item 8597,9.84,side
8598,270,Item 8598,36.54,drink
8599,473,Item 8599,17.75,entree
8600,662,Item 8600,27.18,drink
8601,442,Item 8601,10.05,drink
8602,594,Item 8602,37.97,side
8603,373,Item 8603,8.75,drink
8604,665,Item 8604,39.51,dessert
8605,348,Item 8605,30.4,drink
8606,674,Item 8606,27.35,dessert
8607,333,Item 8607,26.53,side
8608,628,Item 8608,15.03,drink
8609,354,Item 8609,38.89,drink
8610,791,Item 8610,30.48,dessert
8611,642,Item 8611,16.63,entree
8612,136,Item 8612,35.48,entree
8613,752,Item 8613,23.6,drink
8614,790,Item 8614,6.24,dessert
8615,509,Item 8615,28.89,drink
8616,3,Item 8616,8.92,drink
8617,551,Item 8617,34.64,entree
8618,285,Item 8618,8.62,entree
8619,447,Item 8619,25.64,dessert
8620,23,Item 8620,21.54,dessert
8621,431,Item 8621,23.56,drink
8622,775,Item 8622,13.3,entree
8623,875,Item 8623,24.19,dessert
8624,188,Item 8624,37.31,drink
8625,686,Item 8625,21.54,drink
8626,389,Item 8626,22.75,dessert
8627,107,Item 8627,32.77,entree
8628,826,Item 8628,17.42,dessert
8629,563,Item 8629,36.52,entree
8630,850,Item 8630,34.18,dessert
8631,604,Item 8631,36.15,entree
8632,723,Item 8632,16.44,side
8633,194,Item 8633,27.95,entree
8634,323,Item 8634,14.57,dessert
8635,890,Item 8635,14.69,drink
8636,814,Item 8636,35.72,drink
8637,60,Item 8637,35.94,entree
8638,691,Item 8638,13.37,side
8639,588,Item 8639,5.69,drink
8640,840,Item 8640,28.38,dessert
8641,154,Item 8641,30.93,side
8642,281,Item 8642,27.59,side
8643,496,Item 8643,35.01,drink
8644,968,Item 8644,32.95,dessert
8645,564,Item 8645,16.0,side
8646,804,Item 8646,10.64,side
8647,542,Item 8647,28.77,entree
8648,5,Item 8648,16.6,dessert
8649,617,Item 8649,9.44,side
8650,161,Item 8650,16.32,entree
8651,973,Item 8651,34.37,dessert
8652,660,Item 8652,8.83,entree
8653,673,Item 8653,11.4,entree
8654,534,Item 8654,35.85,entree
8655,382,Item 8655,10.69,dessert
8656,300,Item 8656,14.0,side
8657,651,Item 8657,5.8,dessert
8658,824,Item 8658,33.65,drink
8659,380,Item 8659,21.85,side
8660,882,Item 8660,21.84,entree
8661,116,Item 8661,9.41,side
8662,840,Item 8662,33.67,side
8663,500,Item 8663,20.91,drink
8664,964,Item 8664,5.3,entree
8665,265,Item 8665,32.89,dessert
8666,158,Item 8666,34.82,dessert
8667,149,Item 8667,25.32,drink
8668,159,Item 8668,22.82,entree
8669,958,Item 8669,6.58,dessert
8670,163,Item 8670,27.95,drink
8671,544,Item 8671,5.62,side
8672,104,Item 8672,28.95,side
8673,469,Item 8673,16.82,side
8674,791,Item 8674,35.32,drink
8675,325,Item 8675,16.33,side
8676,42,Item 8676,7.67,entree
8677,391,Item 8677,39.34,drink
8678,281,Item 8678,23.41,drink
8679,32,Item 8679,22.13,side
8680,307,Item 8680,13.22,drink
8681,429,Item 8681,25.81,dessert
8682,491,Item 8682,39.64,side
8683,680,Item 8683,10.41,dessert
8684,271,Item 8684,5.52,drink
8685,915,Item 8685,20.7,dessert
8686,357,Item 8686,38.82,side
8687,418,Item 8687,11.24,entree
8688,583,Item 8688,16.16,entree
8689,589,Item 8689,38.13,entree
8690,578,Item 8690,31.16,dessert
8691,428,Item 8691,24.32,side
8692,580,Item 8692,16.49,entree
8693,830,Item 8693,36.81,side
8694,959,Item 8694,14.01,drink
8695,483,Item 8695,39.12,drink
8696,561,Item 8696,27.1,drink
8697,420,Item 8697,16.6,dessert
8698,377,Item 8698,5.34,side
8699,204,Item 8699,25.05,entree
8700,835,Item 8700,18.85,drink
8701,889,Item 8701,34.25,drink
8702,994,Item 8702,37.46,dessert
8703,546,Item 8703,29.93,drink
8704,79,Item 8704,26.09,drink
8705,496,Item 8705,7.73,dessert
8706,679,Item 8706,22.73,drink
8707,311,Item 8707,11.31,entree
8708,928,Item 8708,26.97,dessert
8709,6,Item 8709,25.59,dessert
8710,107,Item 8710,22.39,dessert
8711,48,Item 8711,29.72,drink
8712,783,Item 8712,27.92,side
8713,563,Item 8713,8.41,entree
8714,992,Item 8714,9.27,side
8715,341,Item 8715,15.13,entree
8716,896,Item 8716,34.89,dessert
8717,378,Item 8717,35.58,entree
8718,962,Item 8718,28.41,entree
8719,157,Item 8719,5.34,dessert
8720,950,Item 8720,28.84,drink
8721,79,Item 8721,9.83,entree
8722,991,Item 8722,17.36,drink
8723,363,Item 8723,26.27,entree
8724,532,Item 8724,31.07,dessert
8725,71,Item 8725,34.7,side
8726,647,Item 8726,26.02,entree
8727,571,Item 8727,29.4,dessert
8728,347,Item 8728,7.85,entree
8729,870,Item 8729,12.22,dessert
8730,315,Item 8730,36.69,dessert
8731,827,Item 8731,35.14,drink
8732,520,Item 8732,36.41,side
8733,423,Item 8733,28.31,side
8734,201,Item 8734,17.88,drink
8735,724,Item 8735,18.13,dessert
8736,343,Item 8736,11.28,entree
8737,648,Item 8737,37.24,dessert
8738,601,Item 8738,6.17,dessert
8739,670,Item 8739,34.72,dessert
8740,343,Item 8740,31.39,dessert
8741,492,Item 8741,28.82,drink
8742,816,Item 8742,5.58,dessert
8743,915,Item 8743,36.23,side
8744,390,Item 8744,34.9,dessert
8745,176,Item 8745,35.68,entree
8746,831,Item 8746,9.45,drink
8747,988,Item 8747,28.46,drink
8748,866,Item 8748,13.88,drink
8749,869,Item 8749,19.17,entree
8750,8,Item 8750,27.02,dessert
8751,117,Item 8751,9.9,side
8752,892,Item 8752,8.72,dessert
8753,836,Item 8753,35.46,dessert
8754,560,Item 8754,33.19,side
8755,911,Item 8755,5.42,drink
8756,969,Item 8756,9.91,side
8757,144,Item 8757,5.4,side
8758,77,Item 8758,20.17,entree
8759,548,Item 8759,38.29,entree
8760,289,Item 8760,17.19,entree
8761,140,Item 8761,7.34,dessert
8762,985,Item 8762,32.11,drink
8763,897,Item 8763,39.95,entree
8764,475,Item 8764,13.18,entree
8765,891,Item 8765,31.68,drink
8766,258,Item 8766,11.71,side
8767,513,Item 8767,39.96,drink
8768,642,Item 8768,28.36,side
8769,85,Item 8769,19.25,dessert
8770,62,Item 8770,37.36,dessert
8771,491,Item 8771,32.97,side
8772,122,Item 8772,36.4,drink
8773,971,Item 8773,16.97,entree
8774,151,Item 8774,20.97,side
8775,442,Item 8775,28.69,drink
8776,913,Item 8776,14.92,dessert
8777,928,Item 8777,17.33,entree
8778,949,Item 8778,39.72,dessert
8779,668,Item 8779,17.62,side
8780,527,Item 8780,38.58,dessert
8781,175,Item 8781,26.87,entree
8782,688,Item 8782,30.02,entree
8783,255,Item 8783,19.85,drink
8784,472,Item 8784,7.32,drink
8785,58,Item 8785,8.86,entree
8786,753,Item 8786,26.7,entree
8787,62,Item 8787,32.2,entree
8788,643,Item 8788,11.52,entree
8789,967,Item 8789,39.08,dessert
8790,77,Item 8790,28.23,drink
8791,735,Item 8791,38.23,entree
8792,762,Item 8792,10.25,drink
8793,919,Item 8793,19.09,side
8794,438,Item 8794,38.99,side
8795,159,Item 8795,9.28,drink
8796,100,Item 8796,35.77,drink
8797,637,Item 8797,17.66,entree
8798,545,Item 8798,14.63,entree
8799,434,Item 8799,38.71,side
8800,333,Item 8800,36.63,entree
8801,82,Item 8801,11.99,drink
8802,435,Item 8802,31.18,dessert
8803,141,Item 8803,10.57,dessert
8804,13,Item 8804,25.25,side
8805,338,Item 8805,12.97,side
8806,270,Item 8806,24.07,side
8807,179,Item 8807,16.4,drink
8808,373,Item 8808,16.13,drink
8809,20,Item 8809,5.6,dessert
8810,536,Item 8810,35.04,drink
8811,351,Item 8811,29.23,entree
8812,416,Item 8812,23.23,side
8813,80,Item 8813,26.36,dessert
8814,623,Item 8814,9.76,dessert
8815,147,Item 8815,25.76,side
8816,290,Item 8816,21.21,side
8817,91,Item 8817,30.82,dessert
8818,636,Item 8818,16.6,drink
8819,669,Item 8819,39.17,drink
8820,332,Item 8820,7.62,drink
8821,412,Item 8821,6.16,entree
8822,764,Item 8822,11.28,drink
8823,434,Item 8823,23.43,dessert
8824,212,Item 8824,7.65,dessert
8825,993,Item 8825,24.0,dessert
8826,541,Item 8826,33.73,entree
8827,819,Item 8827,20.95,entree
8828,246,Item 8828,26.94,dessert
8829,239,Item 8829,34.36,dessert
8830,270,Item 8830,12.38,side
8831,80,Item 8831,7.51,dessert
8832,466,Item 8832,22.36,side
8833,224,Item 8833,24.79,dessert
8834,346,Item 8834,30.54,dessert
8835,445,Item 8835,18.54,side
8836,822,Item 8836,25.68,drink
8837,786,Item 8837,38.64,side
8838,989,Item 8838,15.63,entree
8839,445,Item 8839,37.32,side
8840,843,Item 8840,17.25,side
8841,412,Item 8841,16.13,entree
8842,929,Item 8842,25.44,dessert
8843,18,Item 8843,33.91,side
8844,497,Item 8844,38.08,entree
8845,105,Item 8845,38.23,side
8846,477,Item 8846,23.78,drink
8847,745,Item 8847,11.07,drink
8848,111,Item 8848,6.78,dessert
8849,914,Item 8849,24.28,drink
8850,279,Item 8850,16.76,entree
8851,619,Item 8851,7.03,drink
8852,901,Item 8852,29.1,entree
8853,958,Item 8853,23.76,side
8854,775,Item 8854,10.09,entree
8855,738,Item 8855,8.12,side
8856,405,Item 8856,8.28,dessert
8857,263,Item 8857,32.09,side
8858,83,Item 8858,6.34,side
8859,16,Item 8859,21.92,entree
8860,397,Item 8860,30.5,entree
8861,881,Item 8861,11.25,entree
8862,337,Item 8862,5.95,side
8863,705,Item 8863,38.38,drink
8864,940,Item 8864,10.7,entree
8865,709,Item 8865,26.58,dessert
8866,714,Item 8866,5.7,drink
8867,416,Item 8867,17.52,side
8868,620,Item 8868,18.42,dessert
8869,346,Item 8869,39.7,side
8870,15,Item 8870,34.56,dessert
8871,546,Item 8871,7.4,entree
